vids pt_graph
ITAGRADO72OT2 17940
ITAGRADO72OT3 17940
ITAGRADO72OT4 17940
ITAGRADO72OT5 17940
ITAGRADO72OT6 17940
ITAGROTT31NT1 17968
HRVHRCRA109OT1 18003
HRVHRCRS110OT1 18086
HRVHRCRS153NT1 18086
HRVHRCVT111OT1 18075
HRVHRDBV112OT1 18056
HRVHRDBV112OT2 18056
HRVHRDBV138OT1 18056
HRVHRDBV138OT2 18056
HRVHRDBV138OT3 18056
HRVHRDBV167NT1 18056
HRVHRDBV167NT2 18056
HRVHRJSA139OT1 18047
HRVHRKRA173NT1 18001
HRVHRKRK113OT1 18004
HRVHRKRK154NT1 18004
HRVHRMAK114OT1 18041
HRVHRMAK114OT2 18041
HRVHRMAK114OT3 18041
HRVHRMAK140OT1 18041
HRVHRMAK140OT2 18041
HRVHRMAL115OT1 17989
HRVHRMUR116OT1 18037
HRVHRMUR116OT2 18037
HRVHRMUR116OT3 18037
HRVHRMUR116OT4 18037
HRVHRMUR141OT1 18037
HRVHRNVG107OT1 17998
HRVHRNVG107OT2 17998
HRVHRNVG107OT3 17998
HRVHRNVG117OT1 17998
HRVHRNVG117OT2 17998
HRVHRNVG117OT3 17998
HRVHRNVL118OT1 18090
HRVHRNVL118OT2 18090
HRVHRNVL155NT1 18090
HRVHRPNT119OT1 17990
HRVHRPNT119OT2 17990
HRVHRPRE120OT1 18029
HRVHRPRE120OT2 18029
HRVHRPRE120OT3 18029
HRVHRPRE120OT4 18029
HRVHRPRE142OT1 18029
HRVHRPRE142OT2 18029
HRVHRPRE142OT3 18029
HRVHRPUY121OT1 17999
HRVHRPUY121OT2 17999
HRVHRPUY121OT3 17999
HRVHRPUY121OT4 17999
HRVHRPUY121OT5 17999
HRVHRPUY121OT6 17999
HRVHRPUY121OT7 17999
HRVHRPUY121OT8 17999
HRVHRPUY121OT9 17999
HRVHRPUY121OT10 17999
HRVHRPUY121OT11 17999
HRVHRPUY143OT1 17999
HRVHRPUY143OT2 17999
HRVHRPUY143OT3 17999
HRVHRPUY143OT4 17999
HRVHRPUY143OT5 17999
HRVHRPUY152NT1 17999
HRVHRPUY156NT1 17999
HRVHRPUY156NT2 17999
HRVHRPUY160NT1 17999
HRVHRPUY160NT2 17999
HRVHRPUY160NT3 17999
HRVHRRAB122OT1 18084
HRVHRRAB122OT2 18084
HRVHRRBC123OT1 17994
HRVHRRBC123OT2 17994
HRVHRRBC123OT3 17994
HRVHRRBC123OT4 17994
HRVHRRBC157NT1 17994
HRVHRRGN124OT1 18033
HRVHRRGN124OT2 18033
HRVHRRGN124OT3 18033
HRVHRRJK125OT1 18013
HRVHRRJK125OT2 18013
HRVHRRJK125OT3 18013
HRVHRRJK125OT4 18013
HRVHRRJK125OT5 18013
HRVHRRJK125OT6 18013
HRVHRRJK125OT7 18013
HRVHRRJK125OT8 18013
HRVHRRJK144OT1 18013
HRVHRRJK144OT2 18013
HRVHRRJK144OT3 18013
HRVHRRJK144OT4 18013
HRVHRRJK144OT5 18013
HRVHRRJK144OT6 18013
HRVHRRJK161NT1 18013
HRVHRRJK171NT1 18013
HRVHRRJK175NT1 18013
HRVHRROV126OT1 17993
HRVHRROV126OT2 17993
HRVHRROV162NT1 17993
HRVHRROV168NT1 17993
HRVHRSAL127OT1 18060
HRVHRSEN128OT1 18017
HRVHRSPU129OT1 18080
HRVHRSPU129OT2 18080
HRVHRSPU129OT3 18080
HRVHRSPU129OT4 18080
HRVHRSPU129OT5 18080
HRVHRSPU129OT6 18080
HRVHRSPU129OT7 18080
HRVHRSPU129OT8 18080
HRVHRSPU129OT9 18080
HRVHRSPU129OT10 18080
HRVHRSPU129OT11 18080
HRVHRSPU129OT12 18080
HRVHRSPU129OT13 18080
HRVHRSPU129OT14 18080
HRVHRSPU145OT1 18080
HRVHRSPU145OT2 18080
HRVHRSPU145OT3 18080
HRVHRSPU145OT4 18080
HRVHRSPU145OT5 18080
HRVHRSPU145OT6 18080
HRVHRSPU145OT7 18080
HRVHRSPU145OT8 18080
HRVHRSPU145OT9 18080
HRVHRSPU145OT10 18080
HRVHRSPU158NT1 18080
HRVHRSPU158NT2 18080
HRVHRSPU163NT1 18080
HRVHRSPU169NT1 18080
HRVHRSPU172NT1 18080
HRVHRSPU174NT1 18080
HRVHRTKN130OT1 18092
HRVHRTKN130OT2 18092
HRVHRTRO131OT1 18038
HRVHRTRO131OT2 18038
HRVHRUMG108OT1 18000
HRVHRUMG108OT2 18000
HRVHRUMG132OT1 18000
HRVHRUMG132OT2 18000
HRVHRUMG132OT3 18000
HRVHRUMG146OT1 18000
HRVHRUMG164NT1 18000
HRVHRUMG164NT2 18000
HRVHRUMG166NT1 18000
HRVHRVDC133OT1 18098
HRVHRVDC133OT2 18098
HRVHRVDC133OT3 18098
HRVHRVDC133OT4 18098
HRVHRVDC147OT1 18098
HRVHRVDC147OT2 18098
HRVHRVDC170NT1 18098
HRVHRVIS134OT1 18048
HRVHRVIS148OT1 18048
HRVHRVLK135OT1 18051
HRVHRVLK149OT1 18051
HRVHRVRS136OT1 18071
HRVHRVRS136OT2 18071
HRVHRVRS150OT1 18071
HRVHRZAD137OT1 18023
HRVHRZAD137OT2 18023
HRVHRZAD137OT3 18023
HRVHRZAD137OT4 18023
HRVHRZAD137OT5 18023
HRVHRZAD137OT6 18023
HRVHRZAD151OT1 18023
HRVHRZAD151OT2 18023
HRVHRZAD151OT3 18023
HRVHRZAD151OT4 18023
HRVHRZAD151OT5 18023
HRVHRZAD151OT6 18023
HRVHRZAD151OT7 18023
HRVHRZAD151OT8 18023
HRVHRZAD151OT9 18023
HRVHRZAD151OT10 18023
HRVHRZAD151OT11 18023
HRVHRZAD151OT12 18023
HRVHRZAD151OT13 18023
HRVHRZAD151OT14 18023
HRVHRZAD151OT15 18023
HRVHRZAD151OT16 18023
HRVHRZAD151OT17 18023
HRVHRZAD151OT18 18023
HRVHRZAD159NT1 18023
HRVHRZAD165NT1 18023
HRVHRZAD176NT1 18023
HRVHRZAD177NT1 18023
ITAIESOL47NT1 17930
ITAIESOL47NT2 17930
ITAIESOL47NT3 17930
ITAIESOL47NT4 17930
ITAIESOL96OT1 17930
ITALESIN40NT1 17944
ITALESIN40NT2 17944
ITALESIN40NT3 17944
ITALESIN40NT4 17944
ITALESIN40NT5 17944
ITALESIN40NT6 17944
ITALIGNA48NT1 17947
ITAMARAN49NT1 17947
ITAMARAN49NT2 17947
ITAMARAN49NT3 17947
ITAMARAN97OT1 17947
ITAMARAN97OT2 17947
ITAMARAN97OT3 17947
ITAMARAN97OT4 17947
ITAMARAN97OT5 17947
ITAMARAN97OT6 17947
ITAMARAN97OT7 17947
ITAMARGH41NT1 17967
ITAMARGH41NT2 17967
ITAMARGH41NT3 17967
ITAMARGH41NT4 17967
ITAMARGH90OT1 17967
ITAMARGH90OT2 17967
ITAMARGH90OT3 17967
ITAMARGH90OT4 17967
ITAMARIN2NT1 17924
ITAMARIN2NT2 17924
ITAMAROT32NT1 17924
ITAMAROT32NT2 17924
ITAMAROT32NT3 17924
ITAMAROT32NT4 17924
ITAMAROT82OT1 17924
ITAMARTI3NT1 17948
ITAMARTI3NT2 17948
ITAMARTI3NT3 17948
ITAMARTI3NT4 17948
ITAMARTI3NT5 17948
ITAMARTI3NT6 17948
ITAMARTI56OT1 17948
ITAMARTI56OT2 17948
ITAMARTI56OT3 17948
ITAMONFA21NT1 17974
ITAMONFA21NT2 17974
ITAMONFA73OT1 17974
ITAMUGGI22NT1 17953
ITAMUGGI22NT2 17953
ITAMUGGI74OT1 17953
ITANUMAN33NT1 17954
ITANUMAN33NT2 17954
ITANUMAN33NT3 17954
ITANUMAN33NT4 17954
ITANUMAN83OT1 17954
ITAORTON4NT1 17955
ITAORTON4NT2 17955
ITAORTON4NT3 17955
ITAORTON4NT4 17955
ITAORTON4NT5 17955
ITAORTON4NT6 17955
ITAORTON4NT7 17955
ITAORTON4NT8 17955
ITAORTON4NT9 17955
ITAORTON4NT10 17955
ITAORTON4NT11 17955
ITAORTON4NT12 17955
ITAORTON4NT13 17955
ITAORTON4NT14 17955
ITAORTON4NT15 17955
ITAORTON4NT16 17955
ITAORTON4NT17 17955
ITAORTON4NT18 17955
ITAORTON57OT1 17955
ITAORTON57OT2 17955
ITAORTON57OT3 17955
ITAORTON57OT4 17955
ITAORTON57OT5 17955
ITAPELLE50NT1 17934
ITAPELLE50NT2 17934
ITAPELLE50NT3 17934
ITAPELLE50NT4 17934
ITAPELLE98OT1 17934
ITAPELLE98OT2 17934
ITAPESAR34NT1 17958
ITAPESAR34NT2 17958
ITAPESAR84OT1 17958
ITAPESAR84OT2 17958
ITAPESAR84OT3 17958
ITAPESCA5NT1 17959
ITAPESCA5NT2 17959
ITAPESCA5NT3 17959
ITAPESCA5NT4 17959
ITAPESCA5NT5 17959
ITAPESCA58OT1 17959
ITAPESCA58OT2 17959
ITAPESCA58OT3 17959
ITAPESCA58OT4 17959
ITAPESCA58OT5 17959
ITAPESCA58OT6 17959
ITAPESCA58OT7 17959
ITAPESCA58OT8 17959
ITAPESCA58OT9 17959
ITAPESCA58OT10 17959
ITAPESCA58OT11 17959
ITAPESCA58OT12 17959
ITAPESCA58OT13 17959
ITAPESCA58OT14 17959
ITAPESCA58OT15 17959
ITAPORTO16NT1 17961
ITAPORTO16NT2 17961
ITAPORTO16NT3 17961
ITAPORTO16NT4 17961
ITAPORTO35NT1 17924
ITAPORTO35NT2 17924
ITAPORTO35NT3 17924
ITAPORTO35NT4 17924
ITAPORTO35NT5 17924
ITAPORTO36NT1 17935
ITAPORTO36NT2 17935
ITAPORTO36NT3 17935
ITAPORTO36NT4 17935
ITAPORTO36NT5 17935
ITAPORTO36NT6 17935
ITAPORTO36NT7 17935
ITAPORTO36NT8 17935
ITAPORTO36NT9 17935
ITAPORTO51NT1 17934
ITAPORTO51NT2 17934
ITAPORTO52NT1 17963
ITAPORTO52NT2 17963
ITAPORTO52NT3 17963
ITAPORTO52NT4 17963
ITAPORTO52NT5 17963
ITAPORTO52NT6 17963
ITAPORTO68OT1 17961
ITAPORTO68OT2 17961
ITAPORTO68OT3 17961
ITAPORTO68OT4 17961
ITAPORTO68OT5 17961
ITAPORTO68OT6 17961
ITAPORTO68OT7 17961
ITAPORTO68OT8 17961
ITAPORTO68OT9 17961
ITAPORTO68OT10 17961
ITAPORTO68OT11 17961
ITAPORTO68OT12 17961
ITAPORTO68OT13 17961
ITAPORTO68OT14 17961
ITAPORTO68OT15 17961
ITAPORTO85OT1 17924
ITAPORTO86OT1 17935
ITAPORTO86OT2 17935
ITAPORTO86OT3 17935
ITAPORTO99OT1 17963
ITAPORTO99OT2 17963
ITAPORTO99OT3 17963
ITAPORTO99OT4 17963
ITAPORTO99OT5 17963
ITAPORTO99OT6 17963
ITAPORTO99OT7 17963
ITAPORTO99OT8 17963
ITAPORTO99OT9 17963
ITAPORTO99OT10 17963
ITAPORTO99OT11 17963
ITARAVEN17NT1 17964
ITARAVEN17NT2 17964
ITARAVEN17NT3 17964
ITARAVEN69OT1 17964
ITARAVEN69OT2 17964
ITARICCI18NT1 17965
ITARICCI18NT2 17965
ITARICCI18NT3 17965
ITARICCI70OT1 17965
ITARICCI70OT2 17965
ITARIMIN102RP1 17966
ITARIMIN102RP2 17966
ITARIMIN102RP3 17966
ITARIMIN19NT1 17966
ITARIMIN19NT2 17966
ITARIMIN71OT1 17966
ITARIMIN71OT2 17966
ITARIMIN71OT3 17966
ITARIMIN71OT4 17966
ITARIMIN71OT5 17966
ITARIMIN71OT6 17966
ITARIMIN71OT7 17966
ITARIMIN71OT8 17966
ITARIMIN71OT9 17966
ITARODI_42NT1 17967
ITARODI_42NT2 17967
ITARODI_42NT3 17967
ITARODI_42NT4 17967
ITARODI_42NT5 17967
ITARODI_42NT6 17967
ITARODI_42NT7 17967
ITARODI_42NT8 17967
ITARODI_42NT9 17967
ITARODI_42NT10 17967
ITARODI_42NT11 17967
ITARODI_42NT12 17967
ITARODI_42NT13 17967
ITARODI_42NT14 17967
ITARODI_42NT15 17967
ITARODI_42NT16 17967
ITARODI_42NT17 17967
ITARODI_42NT18 17967
ITARODI_42NT19 17967
ITARODI_42NT20 17967
ITARODI_91OT1 17967
ITARODI_91OT2 17967
ITAROSET59OT1 17938
ITAROSET59OT2 17938
ITAROSET6NT1 17938
ITAROSET6NT2 17938
ITAROSET6NT3 17938
ITAROSET6NT4 17938
ITAROSET6NT5 17938
ITAROSET6NT6 17938
ITASAN_B105RP1 17968
ITASAN_B105RP2 17968
ITASAN_B105RP3 17968
ITASAN_B37NT1 17968
ITASAN_B37NT2 17968
ITASAN_B37NT3 17968
ITASAN_B37NT4 17968
ITASAN_B37NT5 17968
ITASAN_B37NT6 17968
ITASAN_B37NT7 17968
ITASAN_B87OT1 17968
ITASAN_B87OT2 17968
ITASAN_B87OT3 17968
ITASAN_B87OT4 17968
ITASAN_B87OT5 17968
ITASAN_B87OT6 17968
ITASAN_B87OT7 17968
ITASAN_B87OT8 17968
ITASAN_B87OT9 17968
ITASAN_B87OT10 17968
ITASAN_B87OT11 17968
ITASAN_B87OT12 17968
ITASAN_B87OT13 17968
ITASAN_B87OT14 17968
ITASAN_B87OT15 17968
ITASAN_B87OT16 17968
ITASCARD100OT1 17963
ITASCARD100OT2 17963
ITASCARD100OT3 17963
ITASCARD100OT4 17963
ITASCARD53NT1 17963
ITASCARD53NT2 17963
ITASCARD53NT3 17963
ITASCARD53NT4 17963
ITASCARD53NT5 17963
ITASCARD53NT6 17963
ITASCARD53NT7 17963
ITASCARD53NT8 17963
ITASCARD53NT9 17963
ITASCARD53NT10 17963
ITASCARD53NT11 17963
ITASCARD53NT12 17963
ITASENIG38NT1 17970
ITASENIG38NT2 17970
ITASENIG38NT3 17970
ITASENIG38NT4 17970
ITASENIG38NT5 17970
ITASENIG38NT6 17970
ITASENIG38NT7 17970
ITASENIG38NT8 17970
ITASENIG88OT1 17970
ITASENIG88OT2 17970
ITASILVI60OT1 17959
ITASILVI60OT2 17959
ITASILVI60OT3 17959
ITASILVI60OT4 17959
ITASILVI7NT1 17959
ITASILVI7NT2 17959
ITASILVI7NT3 17959
ITASILVI7NT4 17959
ITASILVI7NT5 17959
ITASILVI7NT6 17959
ITASILVI7NT7 17959
ITASISTI23NT1 17974
ITASISTI23NT2 17974
ITASISTI75OT1 17974
ITATERMO39NT1 17971
ITATERMO39NT2 17971
ITATERMO39NT3 17971
ITATERMO39NT4 17971
ITATERMO39NT5 17971
ITATERMO39NT6 17971
ITATERMO39NT7 17971
ITATERMO39NT8 17971
ITATERMO39NT9 17971
ITATERMO89OT1 17971
ITATERMO89OT2 17971
ITATERMO89OT3 17971
ITATERMO89OT4 17971
ITATERMO89OT5 17971
ITATERMO89OT6 17971
ITATERMO89OT7 17971
ITATERMO89OT8 17971
ITATERMO89OT9 17971
ITATORTO61OT1 17938
ITATORTO61OT2 17938
ITATORTO61OT3 17938
ITATORTO8NT1 17938
ITATORTO8NT2 17938
ITATORTO8NT3 17938
ITATORTO8NT4 17938
ITATORTO8NT5 17938
ITATORTO8NT6 17938
ITATRIES24NT1 17974
ITATRIES24NT2 17974
ITATRIES76OT1 17974
ITATRIES76OT2 17974
ITAVASTO62OT1 17975
ITAVASTO62OT2 17975
ITAVASTO62OT3 17975
ITAVASTO9NT1 17975
ITAVASTO9NT2 17975
ITAVASTO9NT3 17975
ITAVASTO9NT4 17975
ITAVASTO9NT5 17975
ITAVASTO9NT6 17975
ITAVASTO9NT7 17975
ITAVASTO9NT8 17975
ITAVASTO9NT9 17975
ITAVASTO9NT10 17975
ITAVASTO9NT11 17975
ITAVENEZ101OT1 17976
ITAVENEZ101OT2 17976
ITAVENEZ101OT3 17976
ITAVENEZ101OT4 17976
ITAVENEZ54NT1 17976
ITAVENEZ54NT2 17976
ITAVENEZ54NT3 17976
ITAVENEZ54NT4 17976
ITAVENEZ54NT5 17976
ITAVENEZ54NT6 17976
ITAVENEZ54NT7 17976
ITAVENEZ54NT8 17976
ITAVIEST43NT1 17967
ITAVIEST43NT2 17967
ITAVIEST43NT3 17967
ITAVIEST43NT4 17967
ITAVIEST92OT1 17967
ITAVIEST92OT2 17967
